u,x,dx,ddx
1.77757,113.408,337.512,25.8357
1.73434,113.748,337.583,30.3891
1.68727,114.084,337.248,-6.21046
1.64337,114.424,337.341,3.73546
1.5957,114.764,337.426,11.8387
1.5474,115.1,337.105,-21.4517
1.50266,115.436,336.815,-48.2595
1.45736,115.776,336.953,-29.6521
1.40792,116.112,336.679,-54.0291
1.36207,116.448,336.434,-73.0909
1.31571,116.788,336.616,-47.5863
1.26524,117.124,336.373,-67.1194
1.21839,117.456,335.757,-121.932
1.17426,117.792,335.604,-124.945
1.12573,118.128,335.468,-126.039
1.07708,118.46,334.944,-165.785
1.03179,118.796,334.872,-156.282
0.981875,119.132,334.807,-147.042
0.931911,119.46,333.951,-217.873
0.888303,119.796,333.976,-193.498
0.83716,120.128,333.6,-211.577
0.788952,120.456,332.864,-263.999
0.743651,120.788,332.603,-263.472
0.694472,121.116,331.964,-300.954
0.647995,121.44,330.992,-367.841
0.604215,121.768,330.519,-378.216
0.556007,122.096,330.093,-382.808
0.507132,122.42,329.308,-422.784
0.461483,122.748,329.001,-410.965
0.411196,123.068,327.928,-476.947
0.3675,123.392,327.362,-485.642
0.31903,123.716,326.85,-487.998
0.269752,124.036,325.991,-524.856
0.223894,124.356,325.219,-549.252
0.176704,124.672,324.126,-603.343
0.131743,124.992,323.541,-601.25
0.0826084,125.308,322.615,-633.344
0.0359257,125.624,321.781,-653.066
-0.0114924,125.944,321.435,-622.044
-0.0635946,126.256,320.319,-671.059
-0.109133,126.572,319.716,-663.891
-0.159479,126.884,318.778,-691.037
-0.2071,127.196,317.932,-706.161
-0.255216,127.504,316.77,-751.326
-0.301087,127.812,315.725,-780.317
-0.348243,128.124,315.184,-755.996
-0.399899,128.428,313.899,-808.466
-0.4455,128.736,313.14,-803.062
-0.495687,129.04,312.061,-830.231
-0.543023,129.348,311.49,-803.865
-0.595416,129.648,310.177,-854.34
-0.641501,129.952,309.394,-846.784
-0.692306,130.252,308.291,-871.969
-0.740446,130.552,307.3,-883.4
-0.790184,130.844,305.607,-963.883
-0.833952,131.144,304.883,-939.354
-0.88595,131.436,303.434,-989.864
-0.931672,131.732,302.53,-980.787
-0.982831,132.024,301.318,-1003.33
-1.03127,132.316,300.225,-1011.77
-1.08094,132.604,298.843,-1048.26
-1.12792,132.896,298,-1027.16
-1.18029,133.18,296.443,-1079.64
-1.22596,133.464,295.041,-1111.35
-1.27351,133.752,294.18,-1085.7
-1.32609,134.032,292.607,-1133.82
-1.37201,134.316,291.594,-1121.2
-1.42336,134.592,289.877,-1180.12
-1.46876,134.872,288.735,-1175.71
-1.51886,135.152,287.708,-1160.22
-1.57049,135.424,285.987,-1215.72
-1.61617,135.7,284.834,-1208.76
-1.66657,135.972,283.399,-1230.71
-1.71493,136.24,281.709,-1276.03
-1.76088,136.512,280.59,-1259.6
-1.8121,136.78,279.181,-1273.89
-1.86079,137.044,277.514,-1312.53
-1.9073,137.312,276.417,-1290.29
-1.95905,137.576,275.029,-1299.38
-2.0079,137.836,273.38,-1333.69
-2.05491,138.1,272.296,-1307.98
-2.10679,138.356,270.522,-1353.87
-2.15256,138.612,268.928,-1377.16
-2.19999,138.864,267.091,-1422.4
-2.2455,139.12,265.84,-1404.53
-2.29582,139.372,264.316,-1415.77
-2.34417,139.616,262.145,-1490.56
-2.38699,139.864,260.591,-1496.1
-2.4351,140.108,258.793,-1525.44
-2.48069,140.356,257.578,-1493.63
-2.53186,140.596,255.684,-1532.83
-2.57689,140.832,253.575,-1589.59
-2.62003,141.068,251.681,-1619.22
-2.66508,141.304,249.98,-1626.5
-2.71201,141.536,248.051,-1655.92
-2.75653,141.764,245.913,-1703.28
-2.79927,141.992,243.991,-1724.24
-2.84407,142.212,241.462,-1803.82
-2.8831,142.432,239.188,-1849.8
-2.92473,142.652,237.142,-1868.49
-2.96819,142.868,234.902,-1904.6
-3.00953,143.08,232.488,-1954.59
-3.04968,143.292,230.317,-1975.22
-3.09176,143.5,227.961,-2012.21
-3.13202,143.704,225.444,-2061.65
-3.17043,143.904,222.781,-2120.64
-3.20786,144.104,220.386,-2147.02
-3.24742,144.3,217.83,-2186.78
-3.28517,144.496,215.531,-2196.78
-3.32552,144.688,213.058,-2223.24
-3.36362,144.876,210.439,-2261.59
-3.40105,145.06,207.682,-2309.89
-3.43666,145.248,205.604,-2285.55
-3.47787,145.428,202.934,-2322.7
-3.51418,145.608,200.535,-2329.18
-3.55262,145.784,197.976,-2350.94
-3.58943,145.96,195.673,-2344.87
-3.62813,146.132,193.202,-2356.2
-3.66529,146.304,190.981,-2341.52
-3.7048,146.476,188.981,-2306.1
-3.74609,146.648,187.183,-2254.04
-3.78883,146.816,185.166,-2229.18
-3.82998,146.988,183.752,-2146.48
-3.87594,147.156,182.08,-2097.92
-3.91969,147.32,180.176,-2077.4
-3.96103,147.484,178.464,-2039.79
-4.00425,147.644,176.523,-2028.78
-4.04528,147.808,175.178,-1959.38
-4.09129,147.968,173.567,-1923.46
-4.13497,148.124,171.719,-1914.95
-4.17639,148.276,169.658,-1928.56
-4.21572,148.432,168.201,-1880.37
-4.26013,148.58,166.092,-1902.24
-4.2991,148.732,164.594,-1860.74
-4.34296,148.876,162.448,-1888.32
-4.38113,149.016,160.115,-1931.74
-4.41761,149.16,158.414,-1907.57
-4.45903,149.292,155.689,-1988.31
-4.49127,149.428,153.638,-1993.56
-4.52962,149.56,151.392,-2017.78
-4.56592,149.688,148.972,-2056.89
-4.60061,149.816,146.796,-2067.69
-4.63724,149.94,144.44,-2095.5
-4.67205,150.06,141.917,-2137.04
-4.70508,150.18,139.65,-2148.95
-4.74026,150.296,137.212,-2176.75
-4.77334,150.408,134.619,-2217.22
-4.80507,150.52,132.284,-2227.74
-4.839,150.624,129.386,-2293.66
-4.86732,150.728,126.78,-2323.69
-4.89823,150.832,124.435,-2324.54
-4.93098,150.932,121.924,-2341.92
-4.96206,151.028,119.268,-2372.15
-4.99195,151.124,116.878,-2372.66
-5.02352,151.212,113.929,-2429.08
-5.04999,151.3,111.274,-2450.3
-5.07919,151.388,108.888,-2442.59
-5.11007,151.468,105.942,-2491.63
-5.13585,151.548,103.293,-2506.14
-5.16399,151.624,100.508,-2532.68
-5.19026,151.696,97.6034,-2568.48
-5.21566,151.772,95.3904,-2531.55
-5.24695,151.836,92.2006,-2596.03
-5.26889,151.904,89.7317,-2581.94
-5.29741,151.968,87.1113,-2584.43
-5.32398,152.028,84.3543,-2600.32
-5.34911,152.084,81.4736,-2626.96
-5.37281,152.14,78.8826,-2621.96
-5.39855,152.192,76.1523,-2631.4
-5.42317,152.24,73.297,-2652.4
-5.446,152.288,70.7282,-2642.63
-5.47155,152.336,68.418,-2607.99
-5.4988,152.376,65.5399,-2633.62
-5.52038,152.416,62.9514,-2627.72
-5.54469,152.452,60.2225,-2636.43
-5.56715,152.484,57.3684,-2656.8
-5.58821,152.516,54.8016,-2646.41
-5.61124,152.544,52.0926,-2651.28
-5.63314,152.568,49.2554,-2668.45
-5.6533,152.584,45.9037,-2735.36
-5.66858,152.604,43.289,-2721.84
-5.69015,152.616,40.1374,-2763.39
-5.70671,152.624,36.9024,-2809.09
-5.72185,152.632,33.9927,-2817.67
-5.73926,152.64,31.3754,-2796.14
-5.75937,152.64,28.2215,-2830.45
-5.7741,152.64,25.3842,-2829.62
-5.79135,152.636,22.4323,-2840.34
-5.80698,152.632,19.7772,-2820.32
-5.82498,152.628,17.3891,-2775.61
-5.84511,152.62,14.8409,-2751.39
-5.86361,152.612,12.5488,-2703.98
-5.88379,152.604,10.4874,-2638.31
-5.90581,152.592,8.23314,-2598.52
-5.92558,152.58,6.20543,-2540.05
-5.9468,152.568,4.38162,-2467.09
-5.96965,152.548,1.94113,-2463.12
-5.98685,152.528,-0.253995,-2435.04
-6.00601,152.508,-2.22846,-2387.67
-6.02657,152.48,-4.80443,-2405.24
-6.04125,152.452,-7.12147,-2395.15
-6.05799,152.424,-9.20557,-2362.79
-6.07659,152.392,-11.4801,-2352.68
-6.09296,152.356,-13.9259,-2360.75
-6.10759,152.32,-16.126,-2343.45
-6.12383,152.276,-18.905,-2385.77
-6.13436,152.232,-21.4044,-2395.86
-6.14713,152.188,-23.6526,-2379.83
-6.16154,152.14,-26.0749,-2382.81
-6.1742,152.088,-28.6537,-2401.17
-6.18488,152.036,-30.9731,-2391.7
-6.1973,151.984,-33.0594,-2359.91
-6.21156,151.924,-35.736,-2390.33
-6.22038,151.864,-38.1437,-2390.81
-6.23103,151.804,-40.309,-2366.99
-6.24321,151.74,-42.6567,-2363.81
-6.25358,151.672,-45.1686,-2377.36
-6.26156,151.604,-47.4278,-2364.3
-6.27195,151.532,-49.8596,-2369.77
-6.27984,151.46,-52.0473,-2350.32
-6.28969,151.388,-54.0152,-2310.84
-6.30098,151.312,-56.1855,-2295.58
-6.30988,151.232,-58.5369,-2299.94
-6.31698,151.156,-60.2525,-2240.3
-6.32916,151.072,-62.595,-2249.31
-6.33565,150.988,-64.7029,-2234
-6.34362,150.904,-66.5981,-2198.93
-6.35292,150.816,-68.7032,-2188.39
-6.35988,150.728,-70.5969,-2157.77
-6.36847,150.636,-72.6999,-2151.16
-6.37467,150.544,-74.591,-2124
-6.38262,150.448,-76.6928,-2120.66
-6.38811,150.356,-78.1833,-2056.53
-6.39849,150.256,-80.3243,-2063.91
-6.40259,150.156,-82.2491,-2048.91
-6.40848,150.052,-84.3809,-2056.12
-6.41192,149.948,-86.2981,-2041.14
-6.41672,149.836,-88.8231,-2088.45
-6.41559,149.728,-90.6935,-2065.54
-6.42012,149.616,-92.7766,-2066.2
-6.42179,149.504,-94.6496,-2045.79
-6.42514,149.388,-96.7348,-2048.65
-6.42644,149.268,-99.0101,-2070.23
-6.42522,149.148,-101.057,-2066.79
-6.42538,149.024,-103.297,-2083.07
-6.42363,148.9,-105.314,-2075.3
-6.42341,148.776,-107.126,-2047.94
-6.424,148.644,-109.558,-2085.19
-6.41929,148.516,-111.344,-2054.27
-6.41937,148.38,-113.751,-2088.46
-6.4135,148.244,-115.916,-2094.93
-6.40912,148.108,-117.863,-2079
-6.40611,147.972,-119.614,-2045.17
-6.40477,147.828,-121.99,-2077.19
-6.39726,147.684,-124.127,-2082
-6.39094,147.54,-126.048,-2064.83
-6.38633,147.392,-128.177,-2070.13
-6.37946,147.244,-130.092,-2053.54
-6.37383,147.092,-132.213,-2059.19
-6.36583,146.94,-134.122,-2043.09
-6.35927,146.788,-135.839,-2009.43
-6.35378,146.628,-138.184,-2041.96
-6.34256,146.472,-139.892,-2007.48
-6.33606,146.312,-141.824,-1998.81
-6.32713,146.152,-143.566,-1972.08
-6.31963,145.988,-145.534,-1970.61
-6.30974,145.82,-147.703,-1989.38
-6.29702,145.652,-149.654,-1984.49
-6.28606,145.484,-151.41,-1960.59
-6.27594,145.312,-153.39,-1961.5
-6.2638,145.14,-155.168,-1942.13
-6.2524,144.964,-157.169,-1946.91
-6.23888,144.784,-159.369,-1971.26
-6.22317,144.604,-161.348,-1970.97
-6.20838,144.42,-163.528,-1990.85
-6.19163,144.236,-165.488,-1986.65
-6.1764,144.052,-167.252,-1963.35
-6.16188,143.864,-169.238,-1964.56
-6.14523,143.672,-171.425,-1985.76
-6.1259,143.484,-172.991,-1942.78
-6.11167,143.292,-174.801,-1928.42
-6.09463,143.096,-176.83,-1937.47
-6.07513,142.9,-178.652,-1924.95
-6.05705,142.704,-180.287,-1894.9
-6.04028,142.504,-182.162,-1891.8
-6.02033,142.3,-184.249,-1910.41
-5.99819,142.096,-186.125,-1905.85
-5.97736,141.892,-187.812,-1882.96
-5.95784,141.684,-189.731,-1885.54
-5.93559,141.476,-191.457,-1868.62
-5.91454,141.264,-193.41,-1876.05
-5.89075,141.056,-194.766,-1823.04
-5.87156,140.844,-196.387,-1801.89
-5.84991,140.628,-198.246,-1806.7
-5.82529,140.412,-199.915,-1791.95
-5.80196,140.196,-201.411,-1761.32
-5.77945,139.98,-202.763,-1719.46
-5.75759,139.76,-204.379,-1708.26
-5.73309,139.536,-206.23,-1721.61
-5.70561,139.312,-207.898,-1715.25
-5.67943,139.084,-209.798,-1732.84
-5.6505,138.86,-211.107,-1689.6
-5.62629,138.632,-212.684,-1677.4
-5.59904,138.4,-214.502,-1690.59
-5.56895,138.172,-215.739,-1644.3
-5.54389,137.936,-217.651,-1670.19
-5.51216,137.7,-219.368,-1674
-5.48106,137.464,-220.915,-1660.39
-5.45135,137.224,-222.707,-1672.7
-5.41861,136.984,-224.319,-1665.69
-5.38714,136.744,-225.766,-1642.95
-5.3564,136.5,-227.469,-1648.1
-5.32292,136.256,-229.003,-1635.8
-5.29028,136.008,-230.783,-1649.37
-5.25475,135.764,-231.981,-1603.37
-5.22386,135.516,-233.459,-1590.01
-5.1902,135.264,-235.191,-1603.32
-5.15362,135.012,-236.748,-1597.9
-5.11771,134.764,-237.748,-1537.22
-5.08662,134.508,-239.447,-1552.56
-5.04904,134.256,-240.577,-1509.49
-5.01547,134,-241.992,-1499.25
-4.97926,133.744,-243.263,-1475.68
-4.94402,133.488,-244.408,-1441.83
-4.90887,133.228,-245.839,-1439.96
-4.87073,132.972,-246.726,-1383.85
-4.83731,132.712,-247.92,-1364.17
-4.80052,132.452,-248.996,-1334.63
-4.76413,132.188,-250.365,-1337.41
-4.72468,131.928,-251.196,-1285.96
-4.68938,131.66,-252.741,-1311.25
-4.64742,131.4,-253.333,-1238.64
-4.6131,131.132,-254.667,-1247.44
-4.57199,130.864,-255.866,-1242.03
-4.53174,130.6,-256.542,-1184.71
-4.49493,130.328,-257.952,-1206.61
-4.45176,130.056,-259.22,-1212.11
-4.40914,129.788,-259.961,-1164.39
-4.3704,129.516,-261.025,-1153.68
-4.3289,129.24,-262.384,-1173.62
-4.28375,128.968,-263.207,-1137.94
-4.2429,128.692,-264.348,-1137.61
-4.19881,128.416,-265.371,-1125.54
-4.15512,128.14,-266.294,-1104.71
-4.11204,127.86,-267.525,-1116.75
-4.06578,127.584,-268.234,-1075.38
-4.02335,127.304,-269.266,-1070.47
-3.97816,127.02,-270.598,-1096.06
-3.92928,126.74,-271.396,-1065.69
-3.88469,126.456,-272.476,-1066.48
-3.83725,126.176,-273.083,-1019.9
-3.79344,125.892,-274.031,-1012.23
-3.74642,125.608,-274.884,-995.688
-3.69957,125.324,-275.649,-972.099
-3.65305,125.04,-276.336,-943.133
-3.60702,124.752,-277.356,-950.303
-3.55738,124.464,-278.274,-946.586
-3.50821,124.18,-278.698,-893.776
-3.46321,123.892,-279.478,-881.937
-3.41439,123.604,-280.184,-863.857
-3.36585,123.316,-280.818,-840.41
-3.31716,123.024,-281.786,-852.73
-3.26566,122.736,-282.256,-814.047
-3.21824,122.448,-282.68,-774.634
-3.1705,122.16,-283.065,-735.199
-3.12297,121.868,-283.806,-735.413
-3.07159,121.576,-284.475,-728.35
-3.02081,121.284,-285.08,-715.656
-2.97008,120.996,-285.222,-657.934
-2.92315,120.704,-285.747,-644.278
-2.87243,120.412,-286.221,-626.908
-2.82141,120.12,-286.65,-606.77
-2.77101,119.828,-287.036,-584.391
-2.72035,119.536,-287.38,-560.04
-2.67,119.244,-287.689,-534.655
-2.61922,118.952,-287.97,-508.967
-2.56856,118.656,-288.623,-523.104
-2.51396,118.364,-288.805,-488.76
-2.46345,118.068,-289.37,-496.052
-2.40941,117.776,-289.48,-457.276
-2.35841,117.484,-289.581,-421.415
-2.30751,117.188,-290.071,-427.962
-2.25278,116.896,-290.109,-388.818
-2.20152,116.604,-290.146,-353.352
-2.15004,116.308,-290.58,-361.299
-2.09432,116.012,-290.964,-363.371
-2.03918,115.72,-290.914,-321.855
-1.98731,115.424,-291.269,-325.014
-1.93112,115.132,-291.19,-284.388
-1.87878,114.836,-291.514,-288.225
-1.8227,114.544,-291.406,-248.475
-1.77019,114.248,-291.712,-254.08
-1.71333,113.96,-291.188,-176.127
-1.66371,113.664,-291.513,-190.907
-1.60629,113.372,-291.406,-161.043
-1.55235,113.08,-291.312,-135.383
-1.4982,112.788,-291.228,-113.451
-1.44337,112.496,-291.149,-94.0898
-1.38847,112.204,-291.08,-77.7493
-1.33339,111.912,-291.019,-63.8162
-1.27729,111.62,-290.964,-51.8929
-1.22115,111.332,-290.512,-1.46543
-1.16852,111.04,-290.507,-0.859193
-1.1115,110.752,-290.103,39.6313
-1.05778,110.46,-290.14,31.9113
-0.99982,110.176,-289.371,105.61
-0.948891,109.884,-289.48,84.0834
-0.889615,109.596,-289.18,105.679
-0.833996,109.308,-288.911,121.997
-0.777781,109.02,-288.665,134.309
-0.721586,108.732,-288.446,142.734
-0.664226,108.444,-288.249,148.076
-0.606697,108.16,-287.672,190.847
-0.552447,107.872,-287.55,183.863
-0.493565,107.592,-286.642,256.188
-0.441715,107.308,-286.227,271.911
-0.385091,107.024,-285.854,281.876
-0.327887,106.744,-285.115,327.497
-0.273589,106.46,-284.843,321.707
-0.215015,106.18,-284.208,352.849
-0.159545,105.9,-283.637,374.52
-0.103211,105.62,-283.12,388.512
-0.0462917,105.344,-282.259,435.633
0.00772504,105.064,-281.884,429.277
0.0667075,104.792,-280.747,499.827
0.11864,104.516,-280.122,512.132
0.175289,104.24,-279.56,516.785
0.232791,103.972,-278.258,595.041
0.283978,103.7,-277.485,612.527
0.339904,103.428,-276.79,620.462
0.396692,103.16,-275.765,660.577
0.450472,102.892,-274.843,686.377
0.505209,102.624,-274.014,700.307
0.561285,102.364,-272.465,784.806
0.6109,102.1,-271.473,805.098
0.665454,101.84,-270.182,853.21
0.717479,101.584,-268.622,923.502
0.767334,101.328,-267.215,971.373
0.818584,101.072,-265.952,999.98
0.870832,100.816,-264.817,1012.97
0.924809,100.568,-262.995,1093.3
0.972573,100.32,-261.355,1147.42
1.02195,100.072,-259.882,1179.35
1.0725,99.824,-258.557,1193.34
1.12496,99.584,-256.566,1272.46
1.17135,99.34,-255.171,1284.05
1.2227,99.1,-253.518,1320.18
1.27218,98.86,-252.033,1335.99
1.32299,98.624,-250.298,1375.19
1.37158,98.392,-248.333,1433.43
1.41859,98.16,-246.569,1465.75
1.46681,97.928,-244.983,1477.02
1.51661,97.7,-243.156,1511.25
1.56469,97.472,-241.509,1524
1.61424,97.248,-239.631,1558.6
1.66171,97.024,-237.935,1571.5
1.71089,96.804,-236.014,1605.57
1.75787,96.58,-234.685,1577.01
1.81012,96.36,-233.094,1577.67
1.86008,96.14,-231.661,1562.3
1.91131,95.924,-229.974,1573.93
1.96066,95.7,-229.255,1487.69
2.01833,95.48,-228.207,1442.91
2.07337,95.26,-227.266,1391.97
2.12925,95.036,-226.82,1296.6
2.18926,94.816,-226.017,1246.56
2.24662,94.6,-224.894,1233.48
2.30106,94.38,-224.287,1170.25
2.36014,94.16,-223.74,1107.3
2.4199,93.944,-222.848,1085.21
2.4769,93.724,-222.444,1016.46
2.53763,93.508,-221.681,990.55
2.59603,93.292,-220.997,959.44
2.65468,93.08,-219.979,964.734
2.71068,92.868,-219.065,959.216
2.76731,92.66,-217.843,984.984
2.82131,92.456,-216.341,1036.14
2.87272,92.252,-214.991,1066.94
2.92552,92.048,-213.777,1081.05
2.97959,91.848,-212.287,1121.37
3.03143,91.652,-210.548,1182.59
3.08038,91.456,-208.981,1220.37
3.13127,91.264,-207.172,1278.6
3.17985,91.072,-205.546,1312.74
3.23024,90.884,-203.683,1367.02
3.27821,90.7,-201.607,1437.16
3.32429,90.516,-199.74,1479.43
3.37204,90.336,-197.661,1538.6
3.41793,90.156,-195.791,1570.97
3.4653,89.98,-193.708,1621.32
3.51096,89.804,-191.834,1645.68
3.5583,89.628,-190.15,1648.66
3.60698,89.46,-187.836,1714.36
3.65007,89.292,-185.752,1750.43
3.69537,89.128,-183.478,1801.79
3.73827,88.964,-181.434,1825.07
3.78353,88.8,-179.596,1825.44
3.83006,88.64,-177.541,1847.42
3.87486,88.484,-175.293,1886.5
3.91761,88.332,-172.872,1938.95
3.95876,88.18,-170.694,1961.9
4.00185,88.028,-168.733,1960.72
4.04705,87.884,-166.17,2019.92
4.08621,87.74,-163.866,2047.29
4.12757,87.6,-161.393,2088.75
4.16758,87.46,-159.167,2101.34
4.20909,87.324,-156.767,2130.11
4.24932,87.188,-154.608,2131.85
4.29112,87.052,-152.666,2111.76
4.33502,86.92,-150.518,2114.27
4.37679,86.792,-148.186,2134.97
4.41685,86.664,-146.089,2130.03
4.45843,86.54,-143.804,2144.4
4.49838,86.416,-141.747,2134.49
4.54028,86.3,-139.098,2184.87
4.57636,86.184,-136.714,2203.59
4.61456,86.068,-134.57,2196.45
4.65493,85.956,-132.241,2208.55
4.69322,85.844,-130.147,2195.92
4.73374,85.74,-127.464,2243.45
4.76835,85.636,-125.05,2259.31
4.80559,85.536,-122.478,2289.4
4.84085,85.436,-120.165,2290.54
4.87808,85.344,-117.285,2348.27
4.91015,85.248,-115.095,2331.23
4.9481,85.16,-112.323,2374.01
4.98059,85.072,-109.831,2384.57
5.01504,84.988,-107.19,2408.96
5.0483,84.908,-104.415,2444.33
5.08012,84.828,-101.917,2448.33
5.11372,84.756,-98.8713,2506.78
5.1423,84.68,-96.5315,2488.74
5.17725,84.608,-94.0275,2488.95
5.20971,84.544,-90.9743,2544.05
5.23752,84.476,-88.6286,2522.86
5.27133,84.416,-85.7186,2560.23
5.29948,84.356,-83.1018,2564.55
5.33005,84.3,-80.3468,2582.21
5.35916,84.244,-77.8694,2570.36
5.39041,84.196,-74.8413,2614.77
5.41625,84.148,-72.1177,2624.27
5.44487,84.104,-69.2679,2645.44
5.47177,84.06,-66.7049,2635.82
5.5009,84.02,-63.9994,2641.4
5.52823,83.988,-60.7655,2699.25
5.55098,83.956,-57.8568,2718.77
5.57591,83.928,-54.8407,2747.07
5.59968,83.9,-52.1277,2742.22
5.62587,83.876,-49.2871,2750.59
5.65031,83.856,-46.3323,2769.55
5.67345,83.836,-43.6745,2756.91
5.69936,83.824,-40.4839,2798.82
5.71956,83.812,-37.614,2804.44
5.7423,83.804,-34.6325,2820.65
5.76382,83.8,-31.5513,2845.24
5.78381,83.796,-28.7795,2836.39
5.80629,83.796,-25.8861,2840.57
5.8274,83.8,-22.8839,2855.24
5.84695,83.804,-20.1835,2838.26
5.86891,83.808,-17.7546,2795.84
5.89303,83.812,-15.5697,2733.26
5.91876,83.82,-13.2045,2695.01
5.94268,83.832,-10.6772,2676.83
5.96494,83.844,-8.4038,2635.07
5.98887,83.86,-5.95894,2614.65
6.01107,83.876,-3.75989,2571.7
6.03524,83.896,-1.38193,2550.98
6.05761,83.92,1.15699,2548.43
6.07798,83.944,3.44067,2520.6
6.10039,83.968,5.4948,2472.62
6.12428,83.996,7.74241,2448.82
6.1459,84.028,10.1638,2444.7
6.16613,84.06,12.3419,2416.7
6.18759,84.096,14.7011,2409.67
6.20759,84.14,17.6233,2459.66
6.22201,84.18,19.8518,2435.25
6.24235,84.224,22.2561,2430.86
6.26055,84.268,24.4187,2402.76
6.28105,84.32,27.1639,2435.73
6.29544,84.372,29.6331,2437.79
6.31206,84.42,31.454,2374.8
6.33421,84.476,33.8921,2379.89
6.3507,84.536,36.4851,2399.95
6.36525,84.596,38.8174,2391.92
6.38151,84.66,41.315,2401.21
6.39643,84.728,43.9619,2424.52
6.40981,84.796,46.3426,2418.86
6.42427,84.864,48.4839,2389.84
6.44097,84.936,50.8099,2382.19
6.45583,85.012,53.3022,2391.94
6.46864,85.088,55.5439,2375.66
6.48314,85.168,57.9598,2378.42
6.49584,85.248,60.1326,2356.57
6.51012,85.336,62.8878,2395.21
6.51908,85.42,64.9657,2362.2
6.5334,85.512,67.6351,2391.68
6.54191,85.604,70.035,2391.22
6.55262,85.696,72.1946,2366.79
6.56521,85.792,74.5373,2363.14
6.57525,85.888,76.6444,2336.29
6.58718,85.988,78.9391,2330.89
6.59695,86.088,81.0031,2302.96
6.60849,86.192,83.2599,2297.13
6.61814,86.296,85.2899,2269.19
6.62931,86.4,87.1151,2223.58
6.64168,86.508,89.1571,2204.23
6.65196,86.62,91.3946,2206.4
6.6604,86.732,93.4073,2185.88
6.66983,86.848,95.6165,2187.04
6.67769,86.968,98.0046,2206
6.68305,87.084,99.753,2159.08
6.69397,87.208,102.126,2179.33
6.69908,87.332,104.259,2173.59
6.70575,87.456,106.178,2147
6.71414,87.584,108.304,2143.77
6.72023,87.712,110.217,2119.52
6.72759,87.844,112.337,2118.4
6.73292,87.98,114.643,2136.06
6.73649,88.112,116.318,2088.86
6.74466,88.248,118.226,2069.62
6.75062,88.392,120.74,2112.96
6.751,88.532,122.602,2086.78
6.75669,88.676,124.677,2084.45
6.75986,88.82,126.54,2061.18
6.7648,88.968,128.617,2061.61
6.76686,89.116,130.486,2041.29
6.77058,89.268,132.569,2044.37
6.77236,89.42,134.443,2026.29
6.77535,89.576,136.527,2030.92
6.77592,89.736,138.802,2054.3
6.77472,89.896,140.848,2052.43
6.77451,90.056,142.69,2030.24
6.77595,90.224,145.144,2071.58
6.77175,90.392,147.353,2084.19
6.76893,90.56,149.34,2073.43
6.76776,90.728,151.128,2043.77
6.76747,90.904,153.535,2079
6.76198,91.076,155.301,2046.55
6.76114,91.256,157.688,2079.55
6.75423,91.436,159.836,2085.35
6.7489,91.62,162.168,2108.81
6.74186,91.804,164.265,2106.54
6.7362,91.992,166.552,2123.52
6.72831,92.18,168.609,2115.74
6.72226,92.372,170.859,2128.01
6.71408,92.564,172.883,2116.53
6.70721,92.756,174.703,2085.76
6.70161,92.952,176.741,2079.86
6.69441,93.152,178.974,2094.03
6.68407,93.352,180.981,2084.28
6.67588,93.556,183.188,2095.42
6.66503,93.764,185.573,2123.32
6.65255,93.972,187.717,2124.21
6.64146,94.18,189.646,2103.64
6.63175,94.392,191.782,2105.75
6.62018,94.604,193.703,2086.16
6.60981,94.82,195.829,2089.02
6.5967,95.036,197.742,2070.34
6.58531,95.252,199.464,2034.35
6.57562,95.476,201.813,2064.75
6.55966,95.7,203.923,2068.2
6.54524,95.924,205.823,2050.24
6.53232,96.152,207.932,2055.11
6.51756,96.376,209.429,1998.2
6.50733,96.604,211.174,1971.78
6.49493,96.836,213.145,1970.68
6.47982,97.068,214.919,1949.94
6.46595,97.304,216.914,1953.4
6.44994,97.54,218.705,1936.2
6.43536,97.78,220.72,1942.97
6.41812,98.016,222.131,1888.82
6.40606,98.256,223.801,1865.92
6.39139,98.5,225.701,1868.36
6.37396,98.748,227.812,1891.65
6.3545,98.992,229.311,1851.37
6.33995,99.24,231.059,1840.03
6.32323,99.488,232.63,1812.14
6.30699,99.74,234.444,1811.37
6.28847,99.992,236.076,1792.47
6.27123,100.244,237.544,1759.06
6.25475,100.504,239.663,1794.17
6.23197,100.76,241.168,1764.28
6.2143,101.016,242.524,1722.49
6.19763,101.276,244.145,1711.42
6.17778,101.544,246.399,1764.83
6.15211,101.804,247.628,1710.26
6.13522,102.068,249.134,1688.91
6.11555,102.34,251.29,1734.73
6.08926,102.608,252.826,1713.93
6.06846,102.88,254.608,1719.83
6.04477,103.152,256.213,1707.45
6.02215,103.424,257.657,1680.24
6.00032,103.7,259.353,1680.87
5.97623,103.98,261.281,1704.73
5.94922,104.256,262.615,1666.78
5.92734,104.54,264.614,1699.11
5.89926,104.82,266.012,1668.11
5.87541,105.108,268.071,1706.24
5.84592,105.396,269.923,1719.95
5.81759,105.684,271.588,1713.55
5.79016,105.976,273.483,1730.8
5.76051,106.264,274.79,1687.52
5.73546,106.56,276.768,1715.62
5.7041,106.852,278.144,1680.76
5.67754,107.152,280.179,1715.32
5.64483,107.444,281.212,1646.1
5.62029,107.748,283.342,1693.71
5.58554,108.048,284.86,1675.17
5.55607,108.352,286.621,1682.87
5.52377,108.652,287.805,1632.08
5.49621,108.96,289.673,1654.84
5.46177,109.26,290.554,1576.62
5.43619,109.568,292.143,1576.99
